"Class","duration","earliestStart","majorityEvent","eventCount","activeDimensionCount","density","normalizedDensity","maxConcurrentEventCount","maxConcurrentEventDuration","normalizedMaxConcurrentEventDuration","summedPauseTime","normalizedSummedPauseTime","atLeastOneActiveTime","normalizedAtLeastOneActiveTime","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","distance_V1","distance_V2","distance_V3"
"2",61,1,28,55,48,2078,34.0655737704918,35,8,0.131147540983607,0,0,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,0,0,1,1,1,1,49.173163412577,44.7213595499958,53.0094331227943
"2",54,1,6,61,53,1810,33.5185185185185,35,5,0.0925925925925926,0,0,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,2,2,1,1,1,1,1,1,1,0,0,0,0,1,1,49.1833305094317,45.9238500128201,53.3572862878164
"2",59,1,10,60,52,2004,33.9661016949153,35,6,0.101694915254237,0,0,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,0,0,1,1,1,1,48.8978527135906,45.1552876195025,51.0196040752964
"2",50,1,28,47,43,1703,34.06,35,16,0.32,0,0,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,1,1,1,1,1,1,1,0,0,1,1,1,1,34.7419055320804,32.7261363439071,33.8378486313773
"2",65,1,28,54,49,2194,33.7538461538462,35,11,0.169230769230769,0,0,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,1,1,1,1,1,1,1,0,0,1,1,1,1,46.8934963507734,41.2189276910499,43.692104549907
"2",60,1,5,52,45,2045,34.0833333333333,35,11,0.183333333333333,0,0,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,1,1,1,1,1,1,1,0,0,1,1,1,1,41.4608248832558,30.7083050655682,43.4396132579469
"2",60,1,11,60,50,2023,33.7166666666667,35,8,0.133333333333333,0,0,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,1,1,1,1,1,1,1,0,0,0,1,1,1,48.9080770425499,38.7814388593306,46.1735855224608
"2",60,1,19,52,46,2047,34.1166666666667,35,12,0.2,0,0,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,1,1,1,1,1,1,1,0,0,1,1,1,1,37.1214223865412,0,33.1058907144937
"2",59,1,11,59,50,2005,33.9830508474576,35,11,0.186440677966102,0,0,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,1,1,1,1,1,1,1,0,0,1,1,1,1,36.7287353444139,23.8537208837531,35.9304884464434
"2",59,1,28,44,40,2021,34.2542372881356,35,20,0.338983050847458,0,0,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,1,1,1,1,1,1,1,0,0,1,1,1,1,29.4788059459674,27.6224546338663,27.367864366808
