"Class","duration","earliestStart","majorityEvent","eventCount","activeDimensionCount","density","normalizedDensity","maxConcurrentEventCount","maxConcurrentEventDuration","normalizedMaxConcurrentEventDuration","summedPauseTime","normalizedSummedPauseTime","atLeastOneActiveTime","normalizedAtLeastOneActiveTime","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","distance_V1","distance_V2","distance_V3","distance_V4","distance_V5","distance_V6"
"1",1968,1,16,37,22,27487,13.9669715447154,14,482,0.244918699186992,0,0,1968,1,0,0,0,1,1,1,1,1,1,1,2,0,0,2,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,2,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,2,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,3,0,1,98.4174781225367,111.144050672989,169.339894885995,167.502238791008,111.485425056372,104.823661451029
"1",1779,1,22,37,26,24856,13.9718943226532,14,664,0.373243395165823,0,0,1779,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,3,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,3,0,1,1,0,1,98.7977732542591,118.515821728578,165.617028110035,160.187390265276,119.858249611781,119.444547803573
"1",1808,1,16,49,28,25263,13.9728982300885,14,503,0.27820796460177,0,0,1808,1,0,0,0,1,1,1,1,1,1,1,3,0,0,3,1,1,1,1,0,0,1,1,1,2,1,1,1,2,0,2,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,3,0,1,1,0,0,1,2,0,0,0,1,1,1,3,1,1,1,1,1,1,2,0,1,0,1,3,0,1,115.20850663037,129.691942694988,174.335882709212,161.684878699277,134.111893581442,132.102233137824
"1",1841,1,16,38,25,25704,13.9619771863118,14,558,0.303096143400326,0,0,1841,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,2,0,1,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,2,0,2,0,1,2,0,1,96.5090669315583,115.607093207986,168.606049713526,161.5704180845,121.420756051015,110.208892563168
"1",1600,1,2,37,28,22363,13.976875,14,421,0.263125,0,0,1600,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,2,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,2,0,1,0,1,1,0,1,98.2903861015918,127.945300812496,169.567095864734,168.089262000879,124.74774547061,118.924345699272
"1",1623,1,2,36,26,22633,13.9451632778805,14,486,0.299445471349353,0,0,1623,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,87.8635305459552,128.230261638975,167.11074172536,165.828224376914,122.894263495088,120.482363854632
"1",1489,1,16,40,27,20806,13.9731363331095,14,552,0.370718603089322,0,0,1489,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,2,1,0,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,2,0,1,2,0,1,95.9895827681317,128.238059873035,166.883192682786,164.295465549114,129.247823966208,124.185345351213
"1",1511,1,12,31,21,21123,13.9794837855725,14,509,0.336863004632694,0,0,1511,1,0,0,0,1,1,1,1,1,1,1,2,0,0,2,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,2,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,2,0,1,67.7569184659397,116.395876215612,166.586313963663,162.818917819767,121.983605455815,113.573764576156
"1",1566,1,19,40,28,21872,13.9667943805875,14,488,0.311621966794381,0,0,1566,1,0,0,0,1,1,1,1,1,1,1,2,0,1,1,1,0,1,1,0,0,1,1,2,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,2,0,0,0,1,1,0,1,100.104944932805,139.291062168396,174.639628950591,174.665394397402,137.309868545564,132.804367398064
"2",2997,1,12,68,26,41747,13.9295962629296,14,434,0.144811478144811,0,0,2997,1,1,1,1,1,1,1,0,1,1,1,5,2,1,4,1,5,0,2,0,1,0,0,0,2,4,0,0,3,1,6,0,3,2,0,2,2,1,4,0,1,0,0,0,0,1,1,1,0,1,5,1,0,0,5,1,1,14,1,1,1,1,1,1,0,1,0,1,1,2,3,2,1,4,0,1,192.413616981751,182.625299452184,224.261008648405,226.371376282427,194.025771484099,177.254054960669
"2",1304,1,12,33,21,18219,13.9716257668712,14,440,0.337423312883436,0,0,1304,1,0,0,0,1,1,1,1,1,1,1,3,1,0,3,0,3,1,1,0,0,1,1,1,1,3,1,0,1,0,3,1,3,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,3,0,0,1,3,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,111.431593365616,102.771591405407,154.502427165401,163.25440269714,119.272796563173,109.767937030811
"2",1423,1,12,40,23,19868,13.962052002811,14,424,0.297962052002811,0,0,1423,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,3,0,1,0,1,1,1,0,2,3,0,1,2,0,4,0,3,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,3,1,0,0,3,1,1,4,1,1,1,1,1,1,0,1,1,1,0,1,2,1,1,2,0,1,121.749743326218,101.911726508778,160.377679244962,158.505520408596,126.767503722366,118.595952713404
"2",1358,1,12,41,23,18962,13.9631811487482,14,414,0.304860088365243,0,0,1358,1,1,1,1,1,1,0,0,0,0,0,3,1,1,3,1,2,0,1,1,2,1,1,1,2,2,0,0,2,0,3,1,2,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,2,1,0,0,3,1,1,3,1,0,1,1,0,1,1,1,0,2,1,1,2,1,1,2,1,1,121.840059093879,115.42096863222,170.607737221968,167.6722994415,135.948519668292,126.81088281374
