"Class","duration","earliestStart","majorityEvent","eventCount","activeDimensionCount","density","normalizedDensity","maxConcurrentEventCount","maxConcurrentEventDuration","normalizedMaxConcurrentEventDuration","summedPauseTime","normalizedSummedPauseTime","atLeastOneActiveTime","normalizedAtLeastOneActiveTime","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","distance_V1","distance_V2","distance_V3"
"2",65,1,22,58,48,2215,34.0769230769231,35,16,0.246153846153846,0,0,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,45.8257569495584,43.5889894354067,43.9545219516718
"1",44,1,65,49,47,1478,33.5909090909091,35,9,0.204545454545455,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,43.3704968844029,45.1552876195025,45.2216762183801
"2",59,1,10,60,50,2005,33.9830508474576,35,11,0.186440677966102,0,0,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,48.8876262463213,36.5239647354993,35.8608421540822
"3",71,1,6,77,63,2376,33.4647887323944,35,5,0.0704225352112676,0,0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,1,1,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,50.1398045468867,40.9145450909576,38.7556447501522
"2",65,1,22,53,47,2213,34.0461538461538,35,11,0.169230769230769,0,0,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,48.155996511338,40.0124980474851,46.2925479964108
"3",65,1,22,85,60,2181,33.5538461538462,35,15,0.230769230769231,0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,1,1,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,44.8553229840116,39.496835316263,38.1575680566778
"3",60,1,19,62,47,2018,33.6333333333333,35,11,0.183333333333333,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,1,1,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,55.8659108938537,47.2122865364515,46.8934963507734
"2",60,1,68,65,51,2005,33.4166666666667,35,8,0.133333333333333,0,0,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,42.8135492572153,41.4608248832558,38.6910842443062
"2",49,1,20,50,45,1662,33.9183673469388,35,11,0.224489795918367,0,0,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,45.2990066116245,25.6904651573303,28.3196045170126
"2",68,1,2,61,50,2292,33.7058823529412,35,18,0.264705882352941,0,0,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,42.8485705712571,43.977266854592,49.7795138586146
"2",59,1,17,50,43,2013,34.1186440677966,35,14,0.23728813559322,0,0,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,38.8329756778952,29.6310647800581,30.7571129984594
"2",64,1,22,52,46,2188,34.1875,35,14,0.21875,0,0,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,0,1,1,0,0,0,0,51.0392006206994,48.0936586256442,49.1222963632605
"2",59,1,22,49,44,2016,34.1694915254237,35,10,0.169491525423729,0,0,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0,0,1,1,1,0,0,0,0,42.0713679359253,34.554305086342,37.3898381916798
"1",41,1,82,44,43,1378,33.609756097561,35,10,0.24390243902439,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,40.8044115262063,51.3711981561653,52.3927475897189
"1",38,1,69,45,43,1278,33.6315789473684,35,7,0.184210526315789,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,46.8401537145215,53.4041196912748,52.8961246217528
"2",60,1,11,60,50,2023,33.7166666666667,35,8,0.133333333333333,0,0,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,44.977772288098,41.2916456441252,47.4236228055175
"2",49,1,12,53,46,1653,33.734693877551,35,14,0.285714285714286,0,0,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,40.4722126896961,33.166247903554,39.1152144312159
"2",49,1,28,44,40,1671,34.1020408163265,35,16,0.326530612244898,0,0,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,38.2491829978106,34.5108678534748,34.9428104193123
"3",41,1,68,59,48,1360,33.1707317073171,35,8,0.195121951219512,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,1,1,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,45.5192267069642,33.2866339541865,28.9827534923789
"3",71,1,7,84,62,2401,33.8169014084507,35,14,0.197183098591549,0,0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,1,1,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,48.0312398340913,38.3014360044111,36.428011200174
"2",59,1,28,64,55,1987,33.6779661016949,35,7,0.11864406779661,0,0,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,47.4341649025257,48.1456124688429,51.2640224719052
"3",41,1,13,54,47,1377,33.5853658536585,35,14,0.341463414634146,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,1,1,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,45.6836951220017,31.9217793990247,28.9654967159205
